,Kmeans from PCA,Scaffold Split,Kmeans of Scaffold Split
29782,4.0,2.0,3.0
29783,1.0,0.0,0.0
29784,1.0,0.0,0.0
29785,1.0,0.0,0.0
29786,1.0,0.0,0.0
29787,2.0,2.0,1.0
29788,4.0,1.0,3.0
29789,1.0,1.0,0.0
29790,1.0,0.0,0.0
29791,3.0,2.0,2.0
29792,3.0,2.0,2.0
29793,2.0,2.0,1.0
29794,3.0,2.0,2.0
29795,3.0,2.0,2.0
29796,3.0,2.0,2.0
29797,2.0,2.0,1.0
29798,1.0,1.0,0.0
29799,1.0,0.0,0.0
29800,4.0,2.0,3.0
29801,3.0,2.0,2.0
29802,3.0,2.0,2.0
29803,2.0,2.0,1.0
29804,2.0,2.0,1.0
29805,2.0,2.0,1.0
29806,1.0,0.0,0.0
29807,4.0,2.0,3.0
29808,4.0,2.0,3.0
29809,3.0,2.0,2.0
29810,3.0,1.0,2.0
29811,4.0,1.0,3.0
29812,2.0,1.0,1.0
29813,4.0,0.0,3.0
29814,3.0,2.0,2.0
29815,2.0,1.0,1.0
29816,4.0,1.0,3.0
29817,1.0,2.0,0.0
29818,3.0,1.0,2.0
29819,2.0,2.0,1.0
29820,4.0,1.0,3.0
29821,4.0,2.0,3.0
29822,2.0,2.0,1.0
29823,2.0,2.0,1.0
29824,2.0,2.0,1.0
29825,2.0,0.0,1.0
29826,1.0,0.0,0.0
29827,2.0,2.0,1.0
29828,2.0,0.0,1.0
29829,1.0,0.0,0.0
29830,1.0,0.0,0.0
29831,4.0,1.0,3.0
29832,3.0,1.0,2.0
29833,3.0,1.0,2.0
29834,4.0,2.0,3.0
29835,2.0,2.0,1.0
29836,1.0,0.0,0.0
29837,3.0,2.0,2.0
29838,2.0,2.0,1.0
29839,3.0,1.0,2.0
29840,2.0,2.0,1.0
29841,3.0,1.0,2.0
29842,2.0,1.0,1.0
29843,3.0,1.0,2.0
29844,2.0,1.0,1.0
29845,2.0,1.0,1.0
29846,2.0,2.0,1.0
29847,2.0,0.0,1.0
29848,4.0,2.0,3.0
29849,3.0,1.0,2.0
29850,2.0,2.0,1.0
29851,2.0,0.0,1.0
29852,1.0,0.0,0.0
29853,2.0,2.0,1.0
29854,1.0,0.0,0.0
29855,2.0,2.0,1.0
29856,1.0,1.0,0.0
29857,2.0,0.0,1.0
29858,1.0,2.0,0.0
29859,1.0,1.0,0.0
29860,1.0,0.0,0.0
29861,3.0,2.0,2.0
29862,1.0,2.0,0.0
29863,4.0,2.0,3.0
29864,2.0,2.0,1.0
29865,2.0,1.0,1.0
29866,4.0,2.0,3.0
29867,2.0,0.0,1.0
29868,4.0,0.0,3.0
29869,3.0,0.0,2.0
29870,4.0,0.0,3.0
29871,2.0,2.0,1.0
29872,2.0,2.0,1.0
29873,2.0,2.0,1.0
29874,2.0,2.0,1.0
29875,3.0,1.0,2.0
29876,3.0,1.0,2.0
29877,4.0,2.0,3.0
29878,2.0,2.0,1.0
29879,3.0,2.0,2.0
29880,2.0,2.0,1.0
29881,3.0,2.0,2.0
29882,3.0,2.0,2.0
29883,1.0,0.0,0.0
29884,2.0,2.0,1.0
29885,4.0,2.0,3.0
29886,3.0,2.0,2.0
29887,4.0,1.0,3.0
29888,3.0,2.0,2.0
29889,4.0,1.0,3.0
29890,4.0,1.0,3.0
29891,4.0,1.0,3.0
29892,1.0,2.0,0.0
29893,2.0,2.0,1.0
29894,4.0,2.0,3.0
29895,1.0,0.0,0.0
29896,1.0,2.0,0.0
29897,3.0,2.0,2.0
29898,1.0,0.0,0.0
29899,4.0,1.0,3.0
29900,4.0,1.0,3.0
29901,1.0,0.0,0.0
29902,1.0,0.0,0.0
29903,3.0,2.0,2.0
29904,3.0,2.0,2.0
29905,3.0,2.0,2.0
29906,4.0,2.0,3.0
29907,3.0,2.0,2.0
29908,4.0,2.0,3.0
29909,4.0,1.0,3.0
29910,3.0,2.0,2.0
29911,4.0,0.0,3.0
29912,2.0,1.0,1.0
29913,3.0,1.0,2.0
29914,4.0,2.0,3.0
29915,2.0,1.0,1.0
29916,3.0,1.0,2.0
29917,2.0,1.0,1.0
29918,2.0,2.0,1.0
29919,2.0,2.0,1.0
29920,3.0,0.0,2.0
29921,2.0,2.0,1.0
29922,2.0,0.0,1.0
29923,2.0,2.0,1.0
29924,2.0,0.0,1.0
29925,4.0,2.0,3.0
29926,3.0,1.0,2.0
29927,2.0,2.0,1.0
29928,3.0,1.0,2.0
29929,4.0,2.0,3.0
29930,1.0,1.0,0.0
29931,2.0,2.0,1.0
29932,2.0,2.0,1.0
29933,4.0,2.0,3.0
29934,3.0,2.0,2.0
29935,2.0,0.0,1.0
29936,2.0,1.0,1.0
29937,3.0,1.0,2.0
29938,2.0,2.0,1.0
29939,1.0,0.0,0.0
29940,2.0,2.0,1.0
29941,4.0,0.0,3.0
29942,2.0,2.0,1.0
29943,2.0,2.0,1.0
29944,1.0,0.0,0.0
29945,2.0,2.0,1.0
29946,3.0,2.0,2.0
29947,2.0,0.0,1.0
29948,1.0,1.0,0.0
29949,2.0,2.0,1.0
29950,2.0,2.0,1.0
29951,2.0,0.0,1.0
29952,1.0,0.0,0.0
29953,1.0,0.0,0.0
29954,1.0,0.0,0.0
29955,3.0,2.0,2.0
29956,1.0,2.0,0.0
29957,1.0,0.0,0.0
29958,4.0,2.0,3.0
29959,1.0,2.0,0.0
29960,2.0,0.0,1.0
29961,1.0,2.0,0.0
29962,2.0,2.0,1.0
29963,3.0,1.0,2.0
29964,2.0,2.0,1.0
29965,2.0,2.0,1.0
29966,2.0,2.0,1.0
29967,2.0,2.0,1.0
29968,1.0,2.0,0.0
29969,3.0,1.0,2.0
29970,3.0,1.0,2.0
29971,4.0,2.0,3.0
29972,1.0,1.0,0.0
29973,2.0,2.0,1.0
29974,3.0,1.0,2.0
29975,2.0,2.0,1.0
29976,3.0,2.0,2.0
29977,2.0,2.0,1.0
29978,2.0,1.0,1.0
29979,3.0,1.0,2.0
29980,2.0,2.0,1.0
29981,2.0,2.0,1.0
29982,2.0,2.0,1.0
29983,2.0,2.0,1.0
29984,2.0,2.0,1.0
29985,2.0,2.0,1.0
29986,2.0,0.0,1.0
29987,1.0,0.0,0.0
29988,1.0,0.0,0.0
29989,1.0,2.0,0.0
29990,1.0,0.0,0.0
29991,4.0,1.0,3.0
29992,2.0,2.0,1.0
29993,1.0,2.0,0.0
29994,2.0,2.0,1.0
29995,4.0,0.0,3.0
29996,1.0,0.0,0.0
29997,3.0,2.0,2.0
29998,3.0,2.0,2.0
29999,1.0,0.0,0.0
30000,2.0,2.0,1.0
30001,2.0,2.0,1.0
30002,4.0,2.0,3.0
30003,4.0,1.0,3.0
30004,2.0,2.0,1.0
30005,2.0,2.0,1.0
30006,2.0,2.0,1.0
30007,2.0,2.0,1.0
30008,4.0,0.0,3.0
30009,4.0,2.0,3.0
30010,2.0,0.0,1.0
30011,1.0,2.0,0.0
30012,3.0,1.0,2.0
30013,1.0,1.0,0.0
30014,4.0,2.0,3.0
30015,2.0,2.0,1.0
30016,2.0,2.0,1.0
30017,4.0,2.0,3.0
30018,3.0,2.0,2.0
30019,2.0,1.0,1.0
30020,2.0,1.0,1.0
30021,3.0,0.0,2.0
30022,2.0,1.0,1.0
30023,2.0,2.0,1.0
30024,2.0,0.0,1.0
30025,2.0,2.0,1.0
30026,2.0,2.0,1.0
30027,3.0,2.0,2.0
30028,2.0,2.0,1.0
30029,2.0,2.0,1.0
30030,1.0,0.0,0.0
30031,1.0,0.0,0.0
30032,1.0,0.0,0.0
30033,2.0,2.0,1.0
30034,3.0,1.0,2.0
30035,3.0,2.0,2.0
30036,3.0,1.0,2.0
30037,1.0,2.0,0.0
30038,4.0,2.0,3.0
30039,1.0,2.0,0.0
30040,2.0,2.0,1.0
30041,2.0,2.0,1.0
30042,3.0,1.0,2.0
30043,2.0,2.0,1.0
30044,1.0,1.0,0.0
30045,3.0,1.0,2.0
30046,2.0,2.0,1.0
30047,2.0,0.0,1.0
30048,2.0,1.0,1.0
30049,2.0,2.0,1.0
30050,2.0,2.0,1.0
30051,2.0,0.0,1.0
30052,4.0,2.0,3.0
30053,2.0,2.0,1.0
30054,2.0,0.0,1.0
30055,1.0,0.0,0.0
30056,2.0,0.0,1.0
30057,4.0,1.0,3.0
30058,2.0,2.0,1.0
30059,1.0,0.0,0.0
30060,1.0,2.0,0.0
30061,4.0,2.0,3.0
30062,3.0,2.0,2.0
30063,3.0,2.0,2.0
30064,3.0,1.0,2.0
30065,4.0,1.0,3.0
30066,4.0,1.0,3.0
30067,3.0,2.0,2.0
30068,4.0,1.0,3.0
30069,4.0,2.0,3.0
30070,4.0,2.0,3.0
30071,4.0,1.0,3.0
30072,2.0,2.0,1.0
30073,1.0,2.0,0.0
30074,1.0,1.0,0.0
30075,1.0,0.0,0.0
30076,4.0,2.0,3.0
30077,1.0,2.0,0.0
30078,4.0,2.0,3.0
30079,2.0,2.0,1.0
30080,1.0,0.0,0.0
30081,4.0,2.0,3.0
30082,2.0,2.0,1.0
30083,4.0,2.0,3.0
30084,3.0,1.0,2.0
30085,2.0,2.0,1.0
30086,3.0,1.0,2.0
30087,1.0,2.0,0.0
30088,4.0,2.0,3.0
30089,3.0,2.0,2.0
30090,4.0,0.0,3.0
30091,3.0,1.0,2.0
30092,4.0,2.0,3.0
30093,4.0,2.0,3.0
30094,4.0,0.0,3.0
30095,1.0,0.0,0.0
30096,2.0,2.0,1.0
30097,1.0,2.0,0.0
30098,1.0,0.0,0.0
30099,1.0,0.0,0.0
30100,1.0,1.0,0.0
30101,4.0,1.0,3.0
30102,2.0,2.0,1.0
30103,3.0,0.0,2.0
30104,3.0,2.0,2.0
30105,3.0,2.0,2.0
30106,4.0,2.0,3.0
30107,3.0,2.0,2.0
30108,4.0,2.0,3.0
30109,4.0,2.0,3.0
30110,1.0,0.0,0.0
30111,2.0,2.0,1.0
30112,2.0,2.0,1.0
30113,2.0,2.0,1.0
30114,3.0,0.0,2.0
30115,2.0,2.0,1.0
30116,1.0,0.0,0.0
30117,4.0,1.0,3.0
30118,2.0,2.0,1.0
30119,3.0,2.0,2.0
30120,4.0,2.0,3.0
30121,4.0,1.0,3.0
30122,4.0,0.0,3.0
30123,4.0,2.0,3.0
30124,4.0,1.0,3.0
30125,3.0,2.0,2.0
30126,4.0,1.0,3.0
30127,4.0,2.0,3.0
30128,4.0,0.0,3.0
30129,2.0,1.0,1.0
30130,4.0,2.0,3.0
30131,1.0,0.0,0.0
30132,1.0,2.0,0.0
30133,3.0,2.0,2.0
30134,1.0,0.0,0.0
30135,1.0,0.0,0.0
30136,4.0,1.0,3.0
30137,1.0,0.0,0.0
30138,1.0,0.0,0.0
30139,2.0,2.0,1.0
30140,3.0,2.0,2.0
30141,2.0,0.0,1.0
30142,2.0,2.0,1.0
30143,2.0,0.0,1.0
30144,2.0,2.0,1.0
30145,3.0,2.0,2.0
30146,1.0,2.0,0.0
30147,4.0,2.0,3.0
30148,1.0,0.0,0.0
30149,3.0,1.0,2.0
30150,4.0,1.0,3.0
30151,4.0,2.0,3.0
30152,1.0,2.0,0.0
30153,2.0,2.0,1.0
30154,3.0,1.0,2.0
30155,4.0,2.0,3.0
30156,1.0,2.0,0.0
30157,2.0,2.0,1.0
30158,4.0,2.0,3.0
30159,3.0,1.0,2.0
30160,2.0,1.0,1.0
30161,3.0,1.0,2.0
30162,2.0,0.0,1.0
30163,3.0,1.0,2.0
30164,2.0,1.0,1.0
30165,2.0,2.0,1.0
30166,2.0,2.0,1.0
30167,2.0,0.0,1.0
30168,1.0,0.0,0.0
30169,2.0,2.0,1.0
30170,2.0,0.0,1.0
30171,1.0,0.0,0.0
30172,1.0,2.0,0.0
30173,3.0,2.0,2.0
30174,2.0,2.0,1.0
30175,1.0,0.0,0.0
30176,3.0,2.0,2.0
30177,2.0,2.0,1.0
30178,0.0,2.0,4.0
30179,4.0,1.0,3.0
30180,4.0,2.0,3.0
30181,2.0,2.0,1.0
30182,1.0,0.0,0.0
30183,3.0,1.0,2.0
30184,1.0,2.0,0.0
30185,1.0,2.0,0.0
30186,2.0,0.0,1.0
30187,1.0,0.0,0.0
30188,1.0,2.0,0.0
30189,2.0,2.0,1.0
30190,2.0,2.0,1.0
30191,1.0,2.0,0.0
30192,1.0,2.0,0.0
30193,1.0,2.0,0.0
30194,3.0,1.0,2.0
30195,2.0,1.0,1.0
30196,0.0,1.0,4.0
30197,0.0,1.0,4.0
30198,3.0,2.0,2.0
30199,1.0,2.0,0.0
30200,1.0,0.0,0.0
30201,3.0,2.0,2.0
30202,3.0,2.0,2.0
30203,3.0,2.0,2.0
30204,4.0,2.0,3.0
30205,3.0,0.0,2.0
30206,3.0,2.0,2.0
30207,2.0,2.0,1.0
30208,4.0,2.0,3.0
30209,1.0,2.0,0.0
30210,3.0,1.0,2.0
30211,3.0,2.0,2.0
30212,2.0,0.0,1.0
30213,4.0,2.0,3.0
30214,3.0,2.0,2.0
30215,1.0,1.0,0.0
30216,1.0,1.0,0.0
30217,3.0,2.0,2.0
30218,3.0,2.0,2.0
30219,4.0,1.0,3.0
30220,1.0,2.0,0.0
30221,1.0,2.0,0.0
30222,4.0,2.0,3.0
30223,4.0,1.0,3.0
30224,0.0,1.0,4.0
30225,1.0,2.0,0.0
30226,1.0,1.0,0.0
30227,1.0,1.0,0.0
30228,3.0,2.0,2.0
30229,1.0,1.0,0.0
30230,3.0,2.0,2.0
30231,1.0,0.0,0.0
30232,3.0,2.0,2.0
30233,1.0,2.0,0.0
30234,1.0,0.0,0.0
30235,1.0,2.0,0.0
30236,1.0,0.0,0.0
30237,1.0,1.0,0.0
30238,1.0,1.0,0.0
30239,1.0,1.0,0.0
30240,1.0,2.0,0.0
30241,2.0,2.0,1.0
30242,1.0,2.0,0.0
30243,1.0,1.0,0.0
30244,4.0,1.0,3.0
30245,1.0,1.0,0.0
30246,1.0,1.0,0.0
30247,1.0,1.0,0.0
30248,1.0,1.0,0.0
30249,1.0,1.0,0.0
30250,4.0,2.0,3.0
30251,1.0,0.0,0.0
30252,1.0,2.0,0.0
30253,1.0,0.0,0.0
30254,1.0,2.0,0.0
30255,1.0,2.0,0.0
30256,1.0,1.0,0.0
30257,1.0,1.0,0.0
30258,3.0,2.0,2.0
30259,1.0,1.0,0.0
30260,1.0,2.0,0.0
30261,1.0,1.0,0.0
30262,3.0,2.0,2.0
30263,1.0,1.0,0.0
30264,1.0,0.0,0.0
30265,4.0,2.0,3.0
30266,1.0,0.0,0.0
30267,1.0,0.0,0.0
30268,1.0,2.0,0.0
30269,1.0,2.0,0.0
30270,1.0,1.0,0.0
30271,1.0,1.0,0.0
30272,1.0,2.0,0.0
30273,1.0,1.0,0.0
30274,1.0,2.0,0.0
30275,1.0,1.0,0.0
30276,2.0,2.0,1.0
30277,1.0,2.0,0.0
30278,1.0,1.0,0.0
30279,0.0,2.0,4.0
30280,1.0,2.0,0.0
30281,1.0,2.0,0.0
30282,1.0,1.0,0.0
30283,1.0,1.0,0.0
30284,1.0,1.0,0.0
30285,1.0,1.0,0.0
30286,1.0,1.0,0.0
30287,1.0,1.0,0.0
30288,1.0,1.0,0.0
30289,4.0,1.0,3.0
30290,1.0,1.0,0.0
30291,1.0,2.0,0.0
30292,1.0,1.0,0.0
30293,1.0,1.0,0.0
30294,1.0,2.0,0.0
30295,1.0,2.0,0.0
30296,2.0,2.0,0.0
30297,1.0,1.0,0.0
30298,1.0,1.0,0.0
30299,1.0,1.0,0.0
30300,4.0,1.0,3.0
30301,4.0,1.0,3.0
30302,1.0,1.0,0.0
30303,1.0,1.0,0.0
30304,1.0,1.0,0.0
30305,1.0,2.0,0.0
30306,1.0,2.0,0.0
30307,1.0,0.0,0.0
30308,4.0,0.0,3.0
30309,1.0,0.0,0.0
30310,1.0,0.0,0.0
30311,1.0,0.0,0.0
30312,4.0,1.0,3.0
30313,1.0,1.0,0.0
30314,1.0,1.0,0.0
30315,3.0,2.0,2.0
30316,4.0,1.0,3.0
30317,4.0,1.0,3.0
30318,1.0,2.0,0.0
30319,1.0,2.0,0.0
30320,1.0,1.0,0.0
30321,1.0,1.0,0.0
30322,4.0,0.0,3.0
30323,1.0,1.0,0.0
30324,1.0,2.0,0.0
30325,1.0,0.0,0.0
30326,4.0,1.0,3.0
30327,1.0,0.0,0.0
30328,1.0,2.0,0.0
30329,1.0,1.0,0.0
30330,1.0,0.0,0.0
30331,1.0,1.0,0.0
30332,4.0,2.0,3.0
30333,1.0,2.0,0.0
30334,1.0,0.0,0.0
30335,1.0,1.0,0.0
30336,4.0,1.0,3.0
30337,0.0,2.0,4.0
30338,1.0,1.0,0.0
30339,1.0,1.0,0.0
30340,4.0,2.0,3.0
30341,4.0,2.0,3.0
30342,1.0,1.0,0.0
30343,1.0,0.0,0.0
30344,1.0,1.0,0.0
30345,1.0,1.0,0.0
30346,4.0,0.0,3.0
30347,4.0,2.0,3.0
30348,1.0,1.0,0.0
30349,1.0,1.0,0.0
30350,1.0,1.0,0.0
30351,1.0,1.0,0.0
30352,1.0,2.0,0.0
30353,1.0,1.0,0.0
30354,3.0,2.0,2.0
30355,3.0,2.0,2.0
30356,1.0,0.0,0.0
30357,1.0,0.0,0.0
30358,1.0,0.0,0.0
30359,1.0,2.0,0.0
30360,1.0,2.0,0.0
30361,1.0,1.0,0.0
30362,4.0,2.0,3.0
30363,1.0,2.0,0.0
30364,1.0,1.0,0.0
30365,1.0,1.0,0.0
30366,1.0,1.0,0.0
30367,1.0,1.0,0.0
30368,3.0,2.0,2.0
30369,1.0,0.0,0.0
30370,4.0,2.0,3.0
30371,1.0,2.0,0.0
30372,4.0,0.0,3.0
30373,1.0,2.0,0.0
30374,1.0,0.0,0.0
30375,1.0,0.0,0.0
30376,1.0,1.0,0.0
30377,1.0,0.0,0.0
30378,1.0,1.0,0.0
30379,4.0,1.0,3.0
30380,1.0,0.0,0.0
30381,1.0,2.0,0.0
30382,3.0,2.0,2.0
30383,3.0,2.0,2.0
30384,1.0,1.0,0.0
30385,1.0,0.0,0.0
30386,1.0,1.0,0.0
30387,1.0,1.0,0.0
30388,1.0,1.0,0.0
30389,1.0,2.0,0.0
30390,1.0,1.0,0.0
30391,1.0,1.0,0.0
30392,1.0,0.0,0.0
30393,1.0,1.0,0.0
30394,0.0,2.0,4.0
30395,1.0,1.0,0.0
30396,1.0,2.0,0.0
30397,1.0,1.0,0.0
30398,0.0,2.0,4.0
30399,1.0,1.0,0.0
30400,1.0,2.0,0.0
30401,1.0,1.0,0.0
30402,4.0,1.0,3.0
30403,1.0,1.0,0.0
30404,1.0,1.0,0.0
30405,1.0,1.0,0.0
30406,1.0,1.0,0.0
30407,1.0,1.0,0.0
30408,1.0,1.0,0.0
30409,0.0,1.0,4.0
30410,1.0,1.0,0.0
30411,1.0,1.0,0.0
30412,0.0,1.0,4.0
30413,1.0,1.0,0.0
30414,1.0,2.0,0.0
30415,1.0,2.0,0.0
30416,4.0,2.0,3.0
30417,1.0,0.0,0.0
30418,4.0,2.0,3.0
30419,4.0,0.0,3.0
30420,4.0,0.0,3.0
30421,1.0,0.0,0.0
30422,1.0,1.0,0.0
30423,1.0,1.0,0.0
30424,4.0,1.0,3.0
30425,1.0,1.0,0.0
30426,1.0,1.0,0.0
30427,1.0,1.0,0.0
30428,4.0,1.0,3.0
30429,4.0,2.0,3.0
30430,1.0,2.0,0.0
30431,1.0,1.0,0.0
30432,1.0,1.0,0.0
30433,1.0,1.0,0.0
30434,1.0,1.0,0.0
30435,1.0,1.0,0.0
30436,1.0,2.0,0.0
30437,1.0,1.0,0.0
30438,1.0,1.0,0.0
30439,1.0,1.0,0.0
30440,1.0,1.0,0.0
30441,1.0,1.0,0.0
30442,1.0,1.0,0.0
30443,1.0,1.0,0.0
30444,4.0,1.0,3.0
30445,1.0,2.0,0.0
30446,1.0,2.0,0.0
30447,1.0,0.0,0.0
30448,1.0,0.0,0.0
30449,1.0,0.0,0.0
30450,1.0,0.0,0.0
30451,1.0,1.0,0.0
30452,4.0,2.0,3.0
30453,1.0,1.0,0.0
30454,1.0,1.0,0.0
30455,3.0,2.0,2.0
30456,1.0,1.0,0.0
30457,1.0,1.0,0.0
30458,1.0,0.0,0.0
30459,3.0,2.0,2.0
30460,1.0,2.0,0.0
30461,4.0,1.0,3.0
30462,1.0,0.0,0.0
30463,1.0,0.0,0.0
30464,1.0,0.0,0.0
30465,4.0,1.0,3.0
30466,1.0,2.0,0.0
30467,1.0,0.0,0.0
30468,1.0,0.0,0.0
30469,1.0,2.0,0.0
30470,1.0,2.0,0.0
30471,1.0,1.0,0.0
30472,1.0,1.0,0.0
30473,1.0,1.0,0.0
30474,1.0,1.0,0.0
30475,1.0,1.0,0.0
30476,1.0,0.0,0.0
30477,1.0,1.0,0.0
30478,1.0,2.0,0.0
30479,1.0,2.0,0.0
30480,1.0,0.0,0.0
30481,1.0,1.0,0.0
30482,1.0,1.0,0.0
30483,4.0,1.0,3.0
30484,1.0,2.0,0.0
30485,1.0,2.0,0.0
30486,1.0,1.0,0.0
30487,1.0,0.0,0.0
30488,1.0,2.0,0.0
30489,1.0,1.0,0.0
30490,1.0,1.0,0.0
30491,1.0,2.0,0.0
30492,1.0,1.0,0.0
30493,1.0,2.0,0.0
30494,1.0,1.0,0.0
30495,1.0,2.0,0.0
30496,1.0,0.0,0.0
30497,1.0,0.0,0.0
30498,1.0,1.0,0.0
30499,1.0,0.0,0.0
30500,4.0,2.0,3.0
30501,1.0,1.0,0.0
30502,1.0,2.0,0.0
30503,1.0,1.0,0.0
30504,1.0,2.0,0.0
30505,1.0,1.0,0.0
30506,1.0,2.0,0.0
30507,1.0,2.0,0.0
30508,1.0,1.0,0.0
30509,1.0,1.0,0.0
30510,1.0,1.0,0.0
30511,1.0,1.0,0.0
30512,1.0,1.0,0.0
30513,1.0,0.0,0.0
30514,1.0,0.0,0.0
30515,1.0,2.0,0.0
30516,1.0,1.0,0.0
30517,1.0,1.0,0.0
30518,1.0,2.0,3.0
30519,1.0,1.0,0.0
30520,1.0,0.0,0.0
30521,3.0,2.0,2.0
30522,1.0,2.0,0.0
30523,1.0,1.0,0.0
30524,1.0,0.0,0.0
30525,1.0,1.0,0.0
30526,4.0,2.0,3.0
30527,1.0,0.0,0.0
30528,1.0,1.0,0.0
30529,1.0,0.0,0.0
30530,1.0,0.0,0.0
30531,1.0,0.0,0.0
30532,1.0,1.0,0.0
30533,1.0,2.0,0.0
30534,1.0,1.0,0.0
30535,1.0,2.0,0.0
30536,1.0,0.0,0.0
30537,1.0,0.0,0.0
30538,1.0,2.0,0.0
30539,1.0,0.0,0.0
30540,4.0,2.0,3.0
30541,3.0,2.0,2.0
30542,3.0,2.0,2.0
30543,3.0,2.0,2.0
30544,4.0,2.0,3.0
30545,4.0,2.0,3.0
30546,4.0,2.0,3.0
30547,4.0,2.0,3.0
30548,3.0,2.0,2.0
30549,4.0,2.0,3.0
30550,3.0,2.0,2.0
30551,3.0,2.0,2.0
30552,3.0,2.0,2.0
30553,1.0,0.0,0.0
30554,4.0,2.0,3.0
30555,3.0,1.0,2.0
30556,4.0,2.0,3.0
30557,3.0,2.0,2.0
30558,2.0,2.0,1.0
30559,1.0,0.0,0.0
30560,3.0,2.0,2.0
30561,1.0,0.0,0.0
30562,2.0,1.0,1.0
30563,3.0,2.0,2.0
30564,3.0,2.0,2.0
30565,1.0,0.0,0.0
30566,1.0,0.0,0.0
30567,1.0,2.0,0.0
30568,1.0,0.0,0.0
30569,1.0,0.0,0.0
30570,1.0,0.0,0.0
30571,2.0,0.0,1.0
30572,3.0,0.0,2.0
30573,1.0,2.0,0.0
30574,4.0,1.0,3.0
30575,1.0,2.0,0.0
30576,4.0,2.0,3.0
30577,3.0,2.0,2.0
30578,2.0,2.0,1.0
30579,1.0,0.0,0.0
30580,1.0,1.0,0.0
30581,1.0,0.0,0.0
30582,1.0,0.0,0.0
30583,1.0,1.0,0.0
30584,1.0,0.0,0.0
30585,1.0,0.0,0.0
30586,2.0,0.0,1.0
30587,1.0,0.0,0.0
30588,2.0,0.0,1.0
30589,4.0,2.0,3.0
30590,1.0,0.0,0.0
30591,1.0,0.0,0.0
30592,1.0,2.0,0.0
30593,4.0,2.0,3.0
30594,1.0,2.0,0.0
30595,1.0,0.0,0.0
30596,2.0,2.0,1.0
30597,1.0,0.0,0.0
30598,3.0,2.0,2.0
30599,1.0,0.0,0.0
30600,3.0,0.0,2.0
30601,4.0,2.0,3.0
30602,3.0,2.0,2.0
30603,1.0,0.0,0.0
30604,1.0,2.0,0.0
30605,4.0,2.0,3.0
30606,1.0,2.0,0.0
30607,1.0,2.0,0.0
30608,1.0,2.0,0.0
30609,1.0,0.0,0.0
30610,4.0,2.0,3.0
30611,4.0,2.0,3.0
30612,3.0,2.0,2.0
30613,3.0,2.0,2.0
30614,3.0,2.0,2.0
30615,1.0,0.0,0.0
30616,4.0,2.0,3.0
30617,1.0,2.0,0.0
30618,1.0,1.0,0.0
30619,1.0,2.0,0.0
30620,1.0,2.0,0.0
30621,1.0,2.0,0.0
30622,2.0,1.0,1.0
30623,2.0,1.0,1.0
30624,2.0,1.0,1.0
30625,2.0,1.0,1.0
30626,2.0,1.0,1.0
30627,2.0,1.0,1.0
30628,2.0,1.0,1.0
30629,2.0,1.0,1.0
30630,2.0,1.0,1.0
30631,2.0,1.0,1.0
30632,2.0,1.0,1.0
30633,2.0,1.0,1.0
30634,2.0,1.0,1.0
30635,2.0,1.0,1.0
30636,2.0,1.0,1.0
30637,2.0,1.0,1.0
30638,2.0,1.0,1.0
30639,2.0,1.0,1.0
30640,2.0,1.0,1.0
30641,2.0,1.0,1.0
30642,1.0,2.0,0.0
30643,1.0,2.0,0.0
30644,1.0,2.0,0.0
30645,4.0,1.0,3.0
30646,3.0,2.0,2.0
30647,0.0,1.0,4.0
30648,1.0,2.0,0.0
30649,1.0,2.0,0.0
30650,2.0,2.0,1.0
30651,1.0,2.0,0.0
30652,3.0,1.0,2.0
30653,0.0,1.0,4.0
30654,3.0,2.0,2.0
30655,1.0,1.0,0.0
30656,0.0,1.0,4.0
30657,0.0,2.0,4.0
30658,0.0,2.0,4.0
30659,0.0,1.0,4.0
30660,0.0,1.0,4.0
30661,0.0,1.0,4.0
30662,0.0,2.0,4.0
30663,0.0,1.0,4.0
30664,0.0,2.0,4.0
30665,0.0,2.0,4.0
30666,0.0,2.0,4.0
30667,0.0,1.0,4.0
30668,0.0,2.0,4.0
30669,0.0,1.0,4.0
30670,0.0,2.0,4.0
30671,0.0,2.0,4.0
30672,0.0,1.0,4.0
30673,0.0,1.0,4.0
30674,0.0,1.0,4.0
30675,0.0,1.0,4.0
30676,0.0,1.0,4.0
30677,0.0,2.0,4.0
30678,0.0,1.0,4.0
30679,0.0,2.0,4.0
30680,0.0,1.0,4.0
30681,0.0,2.0,4.0
30682,0.0,2.0,4.0
30683,0.0,1.0,4.0
30684,0.0,1.0,4.0
30685,0.0,2.0,4.0
30686,0.0,2.0,4.0
30687,0.0,1.0,4.0
30688,0.0,1.0,4.0
30689,0.0,1.0,4.0
30690,0.0,1.0,4.0
30691,0.0,2.0,4.0
30692,0.0,1.0,4.0
30693,0.0,2.0,4.0
30694,0.0,1.0,4.0
30695,0.0,2.0,4.0
30696,0.0,1.0,4.0
30697,0.0,1.0,4.0
30698,0.0,1.0,4.0
30699,0.0,1.0,4.0
30700,0.0,1.0,4.0
30701,0.0,1.0,4.0
30702,0.0,1.0,4.0
30703,0.0,1.0,4.0
30704,0.0,1.0,4.0
30705,0.0,2.0,4.0
30706,0.0,1.0,4.0
30707,0.0,1.0,4.0
30708,0.0,2.0,4.0
30709,0.0,1.0,4.0
30710,0.0,2.0,4.0
30711,0.0,2.0,4.0
30712,0.0,2.0,4.0
